Оффер;IP;Група кампанії;Sub ID 18
TR 7Slots TrafficCake;173.252.83.3;Dasha;ytf9b54v
TR 7Slots TrafficCake;173.252.83.50;Dasha;ytf9b54v
TR Glory MonkeyTraff;31.13.115.10;MaksZek;9qtvotiz
TR 7Slots TrafficCake;176.40.247.86;MishaR;105yen0t
TR Glory MonkeyTraff;173.252.127.1;MaksZek;9qtvotiz
TR Glory MonkeyTraff;31.143.215.196;Dasha;thd7pb0b
PL VOX Casino CGS;37.30.0.31;Dasha;vgnkkel2
TR Alev PP;45.12.26.161;L1ubek;u6vq0ulh
TR MelBet CGS;45.12.26.161;L1ubek;u6vq0ulh
TR Karavan VortexAds;45.12.26.161;L1ubek;u6vq0ulh
TR MelBet CGS;5.47.3.34;Dasha;o43jbz9c
TR MelBet CGS;31.13.115.4;Dasha;o43jbz9c
TR MelBet CGS;31.13.115.114;Dasha;o43jbz9c
TR 7Slots TrafficCake;5.47.3.34;Dasha;o43jbz9c
TR 7Slots TrafficCake;69.171.231.5;Dasha;o43jbz9c
TR 7Slots TrafficCake;69.171.231.114;Dasha;o43jbz9c
TR 7Slots TrafficCake;176.227.89.136;Dasha;izms7prv
TR Glory MonkeyTraff;5.47.3.34;Dasha;o43jbz9c
TR Glory MonkeyTraff;173.252.107.26;Dasha;o43jbz9c
TR Glory MonkeyTraff;173.252.107.113;Dasha;o43jbz9c
TR MelBet CGS;31.143.215.196;Dasha;thd7pb0b
TR MelBet CGS;94.120.120.17;MishaR;z90clz7j
TR MelBet CGS;146.70.208.54;Dasha;kk0gyuyw
TR MelBet CGS;31.13.103.4;MishaR;z90clz7j
TR MelBet CGS;31.13.103.8;MishaR;z90clz7j
TR MelBet CGS;176.216.195.116;Dasha;kk0gyuyw
TR Glory MonkeyTraff;94.120.120.17;MishaR;z90clz7j
TR Glory MonkeyTraff;66.220.149.18;MishaR;z90clz7j
TR Glory MonkeyTraff;66.220.149.34;MishaR;z90clz7j
TR 7Slots TrafficCake;176.216.195.116;Dasha;kk0gyuyw
TR Glory MonkeyTraff;46.154.6.149;Dasha;zlfwe7e1
TR MelBet CGS;46.154.6.149;Dasha;zlfwe7e1
TR Glory MonkeyTraff;176.216.195.116;Dasha;kk0gyuyw
TR 7Slots TrafficCake;173.252.79.10;MishaR;z90clz7j
TR 7Slots TrafficCake;173.252.79.6;MishaR;z90clz7j
TR MelBet CGS;31.13.115.115;Dasha;zlfwe7e1
TR MelBet CGS;31.13.115.112;Dasha;zlfwe7e1
TR MelBet CGS;94.55.175.75;MishaR;jzvrv7n3
TR Glory MonkeyTraff;94.55.175.75;MishaR;jzvrv7n3
TR Glory MonkeyTraff;173.252.107.116;Dasha;zlfwe7e1
TR Glory MonkeyTraff;173.252.107.13;Dasha;zlfwe7e1
TR MelBet CGS;37.155.166.126;Dasha;d24wb8ay
TR 7Slots TrafficCake;31.13.127.14;Dasha;izms7prv
TR 7Slots TrafficCake;5.47.106.167;MaksZek;hje842sj
TR 7Slots TrafficCake;173.252.83.18;MaksZek;hje842sj
TR 7Slots TrafficCake;173.252.83.25;MaksZek;hje842sj
TR 7Slots TrafficCake;94.55.175.75;MishaR;jzvrv7n3
TR MelBet CGS;69.171.231.1;MishaR;7ytd6d0i
TR MelBet CGS;69.171.231.113;MishaR;7ytd6d0i
TR MelBet CGS;173.252.83.9;MaksZek;hje842sj
TR MelBet CGS;173.252.83.25;MaksZek;hje842sj
TR Glory MonkeyTraff;85.106.110.61;MishaR;7ytd6d0i
TR Glory MonkeyTraff;173.252.83.40;MaksZek;hje842sj
TR Glory MonkeyTraff;173.252.83.30;MaksZek;hje842sj
TR Glory MonkeyTraff;173.252.107.115;MishaR;7ytd6d0i
TR Glory MonkeyTraff;173.252.107.15;MishaR;7ytd6d0i
PL Verde TrafficCake;37.30.0.31;Dasha;vgnkkel2
TR 7Slots TrafficCake;173.252.107.116;MishaR;7ytd6d0i
TR 7Slots TrafficCake;173.252.107.17;MishaR;7ytd6d0i
TR 7Slots TrafficCake;85.106.110.61;MishaR;7ytd6d0i
TR MelBet CGS;145.239.196.10;MishaR;2mk5rgzx
TR MelBet CGS;176.55.185.129;MishaR;2mk5rgzx
TR Glory MonkeyTraff;176.55.185.129;MishaR;2mk5rgzx
TR MelBet CGS;69.171.231.116;MishaR;2mk5rgzx
TR MelBet CGS;69.171.231.6;MishaR;2mk5rgzx
TR Glory MonkeyTraff;31.13.127.23;MishaR;2mk5rgzx
TR Glory MonkeyTraff;31.13.127.13;MishaR;2mk5rgzx
TR MelBet CGS;46.197.64.59;MishaR;kr4kw6ln
TR MelBet CGS;66.220.149.25;MishaR;kr4kw6ln
TR MelBet CGS;66.220.149.12;MishaR;kr4kw6ln
TR 7Slots TrafficCake;176.55.185.129;MishaR;2mk5rgzx
TR 7Slots TrafficCake;173.252.107.23;MishaR;2mk5rgzx
TR 7Slots TrafficCake;173.252.107.17;MishaR;2mk5rgzx
TR Hepsibahis PP;46.197.64.59;MishaR;kr4kw6ln
TR Hepsibahis PP;173.252.107.8;MishaR;kr4kw6ln
TR Hepsibahis PP;173.252.107.113;MishaR;kr4kw6ln
TR Glory MonkeyTraff;46.197.64.59;MishaR;kr4kw6ln
TR Glory MonkeyTraff;173.252.79.4;MishaR;kr4kw6ln
TR Glory MonkeyTraff;173.252.79.112;MishaR;kr4kw6ln
TR 7Slots TrafficCake;46.197.64.59;MishaR;kr4kw6ln
TR 7Slots TrafficCake;173.252.83.7;MishaR;kr4kw6ln
TR 7Slots TrafficCake;173.252.83.31;MishaR;kr4kw6ln
TR MelBet CGS;31.142.150.223;MishaR;4m5t1krs
TR MelBet CGS;173.252.79.5;MishaR;4m5t1krs
TR MelBet CGS;173.252.79.6;MishaR;4m5t1krs
TR Hepsibahis PP;45.12.26.161;MishaR;4m5t1krs
TR Hepsibahis PP;31.142.150.223;MishaR;4m5t1krs
TR Hepsibahis PP;66.220.149.45;MishaR;4m5t1krs
TR Hepsibahis PP;66.220.149.115;MishaR;4m5t1krs
TR Glory MonkeyTraff;31.142.150.223;MishaR;4m5t1krs
TR Glory MonkeyTraff;31.13.115.113;MishaR;4m5t1krs
TR Glory MonkeyTraff;31.13.115.2;MishaR;4m5t1krs
TR Glory MonkeyTraff;66.220.149.39;MishaR;
TR Glory MonkeyTraff;66.220.149.24;MishaR;
TR MelBet CGS;46.221.147.85;MishaR;hlhqjwk8
TR 7Slots TrafficCake;31.142.150.223;MishaR;4m5t1krs
TR MelBet CGS;69.171.231.112;MishaR;hlhqjwk8
TR MelBet CGS;69.171.231.115;MishaR;hlhqjwk8
TR Hepsibahis PP;46.221.147.85;MishaR;hlhqjwk8
TR MelBet CGS;31.155.183.40;MishaR;fxmjgdf1
TR MelBet CGS;31.13.115.5;MishaR;fxmjgdf1
TR MelBet CGS;31.13.115.114;MishaR;fxmjgdf1
TR Hepsibahis PP;31.155.183.40;MishaR;fxmjgdf1
TR 7Slots TrafficCake;69.171.231.5;MishaR;4m5t1krs
TR 7Slots TrafficCake;69.171.231.115;MishaR;4m5t1krs
TR Hepsibahis PP;31.13.115.7;MishaR;fxmjgdf1
TR Glory MonkeyTraff;173.252.95.4;MaksZek;6u40fi1j
TR Glory MonkeyTraff;31.13.115.1;MishaR;fxmjgdf1
TR Glory MonkeyTraff;31.155.183.40;MishaR;fxmjgdf1
TR Glory MonkeyTraff;31.13.115.10;MishaR;fxmjgdf1
TR 7Slots TrafficCake;31.155.183.40;MishaR;fxmjgdf1
TR 7Slots TrafficCake;173.252.87.2;MishaR;fxmjgdf1
TR 7Slots TrafficCake;173.252.87.10;MishaR;fxmjgdf1
TR Hepsibahis PP;66.220.149.48;MishaR;hlhqjwk8
TR Hepsibahis PP;66.220.149.1;MishaR;hlhqjwk8
TR Alev PP;176.220.88.24;Kris;f1j2r839
TR MasalBet Advertiser;176.220.88.24;Kris;f1j2r839
TR Glory MonkeyTraff;37.155.133.119;Dasha;d24wb8ay
TR MelBet CGS;37.155.133.119;Dasha;d24wb8ay
TR Glory MonkeyTraff;85.99.109.227;MaksZek;pp037mif
TR Hepsibahis PP;85.99.109.227;MaksZek;pp037mif
TR Hepsibahis PP;46.154.166.132;MaksZek;pp037mif
TR MelBet CGS;46.154.166.132;MaksZek;pp037mif
TR Glory MonkeyTraff;149.140.193.84;MaksZek;eo6s8981
TR MelBet CGS;178.247.59.82;Liubomyr;nyjzz14h
TR MelBet CGS;173.252.95.19;Liubomyr;nyjzz14h
TR MasalBet Advertiser;188.3.199.209;Kris;dg04bc3w
TR 7Slots TrafficCake;46.154.6.149;Dasha;zlfwe7e1
TR Karavan VortexAds;78.182.149.76;Marta;1h69lgdk
PL SpinCity PP;31.61.184.207;Dasha;0xf716w8
TR MelBet CGS;37.155.160.143;Dasha;d24wb8ay
TR 7Slots TrafficCake;176.234.93.64;Dasha;7oi8tocw
TR 7Slots TrafficCake;173.252.79.8;Dasha;zlfwe7e1
TR 7Slots TrafficCake;173.252.79.1;Dasha;zlfwe7e1
TR Karavan VortexAds;37.155.41.162;Kris;f393s9mo
PL SpinCity PP;31.60.117.251;Dasha;vui74gba
TR 7Slots TrafficCake;94.235.108.87;Dasha;gpi6x30g
TR Glory MonkeyTraff;176.88.8.228;L1ubek;waf6la6n
TR MelBet CGS;176.88.8.228;L1ubek;waf6la6n
TR Hepsibahis PP;176.88.8.228;L1ubek;waf6la6n
TR Glory MonkeyTraff;94.235.228.194;L1ubek;k31voq07
TR 7Slots TrafficCake;94.235.228.194;L1ubek;k31voq07
TR Glory MonkeyTraff;109.228.241.175;L1ubek;ohcyhty7
TR MelBet CGS;109.228.241.175;L1ubek;ohcyhty7
TR 7Slots TrafficCake;109.228.241.175;L1ubek;ohcyhty7
TR MelBet CGS;94.235.228.194;L1ubek;k31voq07
TR Hepsibahis PP;109.228.241.175;L1ubek;ohcyhty7
TR Hepsibahis PP;94.235.228.194;L1ubek;k31voq07
TR Glory MonkeyTraff;66.220.149.54;L1ubek;k31voq07
TR Glory MonkeyTraff;66.220.149.114;L1ubek;k31voq07
TR MelBet CGS;173.252.95.19;L1ubek;k31voq07
TR MelBet CGS;173.252.95.114;L1ubek;k31voq07
TR Hepsibahis PP;173.252.95.22;L1ubek;k31voq07
TR Hepsibahis PP;173.252.95.10;L1ubek;k31voq07
TR 7Slots TrafficCake;173.252.87.14;L1ubek;k31voq07
TR 7Slots TrafficCake;173.252.87.4;L1ubek;k31voq07
TR Glory MonkeyTraff;173.252.83.6;L1ubek;ohcyhty7
TR Glory MonkeyTraff;173.252.83.16;L1ubek;ohcyhty7
TR MelBet CGS;66.220.149.44;L1ubek;ohcyhty7
TR MelBet CGS;66.220.149.46;L1ubek;ohcyhty7
TR Hepsibahis PP;31.13.103.5;L1ubek;ohcyhty7
TR Hepsibahis PP;31.13.103.113;L1ubek;ohcyhty7
TR Glory MonkeyTraff;37.155.160.143;Dasha;d24wb8ay
TR Glory MonkeyTraff;85.107.101.227;L1ubek;7yg8jcxd
TR Glory MonkeyTraff;31.13.115.4;L1ubek;7yg8jcxd
TR Glory MonkeyTraff;31.13.115.113;L1ubek;7yg8jcxd
TR MelBet CGS;173.252.79.116;L1ubek;7yg8jcxd
TR MelBet CGS;173.252.79.3;L1ubek;7yg8jcxd
TR 7Slots TrafficCake;173.252.107.113;L1ubek;7yg8jcxd
TR 7Slots TrafficCake;173.252.107.33;L1ubek;7yg8jcxd
TR Hepsibahis PP;66.220.149.20;L1ubek;7yg8jcxd
TR Hepsibahis PP;66.220.149.26;L1ubek;7yg8jcxd
TR MelBet CGS;69.171.249.21;L1ubek;waf6la6n
TR 7Slots TrafficCake;173.252.83.15;L1ubek;waf6la6n
TR MelBet CGS;69.171.249.35;L1ubek;waf6la6n
TR 7Slots TrafficCake;173.252.83.60;L1ubek;waf6la6n
TR Hepsibahis PP;69.171.249.12;L1ubek;waf6la6n
TR Hepsibahis PP;69.171.249.64;L1ubek;waf6la6n
TR MelBet CGS;85.107.211.129;L1ubek;y1gk6bxv
TR MelBet CGS;149.86.148.193;L1ubek;y1gk6bxv
TR MelBet CGS;178.244.29.118;MaksZek;96f9tvxm
TR MelBet CGS;46.154.0.123;MaksZek;za6q1x85
TR MelBet CGS;5.229.46.71;MaksZek;8v3av2c1
TR 7Slots TrafficCake;151.135.133.21;MishaR;r8dy5jd8
TR MelBet CGS;173.252.107.114;MaksZek;96f9tvxm
TR Alev PP;85.107.211.129;L1ubek;y1gk6bxv
PL GG.bet GG Aff;31.61.184.207;Dasha;0xf716w8
TR MelBet CGS;46.154.1.143;MaksZek;za6q1x85
TR MelBet CGS;31.13.127.18;MaksZek;za6q1x85
TR MelBet CGS;31.13.127.9;MaksZek;za6q1x85
TR Glory MonkeyTraff;173.252.127.22;MaksZek;eo6s8981
TR Glory MonkeyTraff;173.252.127.3;MaksZek;eo6s8981
TR Hepsibahis PP;88.236.101.217;Ira;ehtp7u7z
PL SpinCity PP;37.248.168.65;Dasha;vsv06vew
TR Glory MonkeyTraff;176.33.118.101;MishaR;hlhqjwk8
TR Glory MonkeyTraff;31.13.103.115;MishaR;hlhqjwk8
TR Glory MonkeyTraff;31.13.103.4;MishaR;hlhqjwk8
TR 7Slots TrafficCake;176.33.118.101;MishaR;hlhqjwk8
TR 7Slots TrafficCake;66.220.149.63;MishaR;hlhqjwk8
TR 7Slots TrafficCake;66.220.149.1;MishaR;hlhqjwk8
TR MelBet CGS;151.135.225.208;Ira;uxdqzd69
TR Glory MonkeyTraff;173.252.107.114;MaksZek;6u40fi1j
TR Glory MonkeyTraff;173.252.95.27;MaksZek;6u40fi1j
TR 7Slots TrafficCake;151.135.225.208;Ira;uxdqzd69
TR MelBet CGS;104.243.215.148;Dasha;izms7prv
TR MelBet CGS;104.232.37.128;Dasha;izms7prv
TR Hepsibahis PP;151.135.225.208;Ira;uxdqzd69
TR MelBet CGS;173.252.107.20;Ira;uxdqzd69
TR MelBet CGS;173.252.107.116;Ira;uxdqzd69
TR 7Slots TrafficCake;173.252.87.112;Ira;uxdqzd69
TR 7Slots TrafficCake;173.252.87.114;Ira;uxdqzd69
TR Hepsibahis PP;173.252.83.48;Ira;uxdqzd69
TR Hepsibahis PP;173.252.83.38;Ira;uxdqzd69
TR Glory MonkeyTraff;46.154.1.143;MaksZek;za6q1x85
TR Glory MonkeyTraff;173.252.107.112;Dasha;d24wb8ay
TR Glory MonkeyTraff;173.252.107.113;Dasha;d24wb8ay
TR Hepsibahis PP;46.154.1.143;MaksZek;za6q1x85
TR Glory MonkeyTraff;176.227.89.136;Dasha;izms7prv
TR MelBet CGS;176.227.89.136;Dasha;izms7prv
TR Hepsibahis PP;31.142.116.159;Ira;b5dg4jer
TR Glory MonkeyTraff;31.13.103.2;Ira;b5dg4jer
TR Glory MonkeyTraff;31.13.103.116;Ira;b5dg4jer
TR 7Slots TrafficCake;173.252.79.5;Ira;b5dg4jer
TR Hepsibahis PP;173.252.83.18;Ira;b5dg4jer
TR Hepsibahis PP;173.252.83.33;Ira;b5dg4jer
TR MelBet CGS;88.236.101.217;Ira;ehtp7u7z
TR MelBet CGS;66.220.149.50;Dasha;izms7prv
TR MelBet CGS;66.220.149.47;Dasha;izms7prv
TR Glory MonkeyTraff;69.171.249.49;Dasha;izms7prv
TR Glory MonkeyTraff;69.171.249.51;Dasha;izms7prv
TR 7Slots TrafficCake;88.236.101.217;Ira;ehtp7u7z
TR Hepsibahis PP;88.230.3.6;Ira;ymhuex97
TR Glory MonkeyTraff;88.230.3.6;Ira;ymhuex97
TR MelBet CGS;88.230.3.6;Ira;ymhuex97
TR Hepsibahis PP;31.13.115.4;MaksZek;0si1hoee
TR Hepsibahis PP;31.13.115.6;MaksZek;0si1hoee
TR Hepsibahis PP;31.13.115.116;Ira;ehtp7u7z
TR Hepsibahis PP;31.13.115.3;Ira;ehtp7u7z
TR Glory MonkeyTraff;69.171.249.12;MaksZek;za6q1x85
TR Glory MonkeyTraff;69.171.249.13;MaksZek;za6q1x85
TR Hepsibahis PP;66.220.149.38;MaksZek;za6q1x85
TR Hepsibahis PP;66.220.149.6;MaksZek;za6q1x85
TR MelBet CGS;66.220.149.22;Ira;ymhuex97
TR Glory MonkeyTraff;31.13.115.114;Ira;ymhuex97
TR MelBet CGS;173.252.95.15;Ira;ymhuex97
TR Hepsibahis PP;69.171.249.16;Ira;ymhuex97
TR Hepsibahis PP;31.13.103.115;Ira;ymhuex97
TR Glory MonkeyTraff;173.252.95.22;Ira;ymhuex97
TR Hepsibahis PP;173.252.95.19;Ira;ymhuex97
TR Glory MonkeyTraff;178.244.29.118;MaksZek;96f9tvxm
TR Hepsibahis PP;178.244.29.118;MaksZek;96f9tvxm
TR Glory MonkeyTraff;31.13.127.23;MaksZek;96f9tvxm
TR Glory MonkeyTraff;31.13.127.7;MaksZek;96f9tvxm
TR Hepsibahis PP;69.171.231.115;MaksZek;96f9tvxm
TR Hepsibahis PP;69.171.231.112;MaksZek;96f9tvxm
PL GG.bet GG Aff;37.248.221.82;Dasha;qudz0dwk
TR Alev PP;5.25.133.6;Marta;o8xtorie
TR Hepsibahis PP;5.27.18.17;Dasha;ytf9b54v
PL GG.bet GG Aff;37.248.172.85;Dasha;4ipz5ldm
PL SpinCity PP;37.248.221.82;Dasha;qudz0dwk
PL VOX Casino CGS;37.248.172.85;Dasha;4ipz5ldm
PL SpinCity PP;37.248.172.85;Dasha;4ipz5ldm
TR Hepsibahis PP;31.13.103.5;Dasha;ytf9b54v
TR Hepsibahis PP;31.13.103.3;Dasha;ytf9b54v
TR MelBet CGS;5.27.18.17;Dasha;ytf9b54v
TR MelBet CGS;178.240.147.160;Dasha;ytf9b54v
TR Hepsibahis PP;5.176.178.102;Dasha;dlw2r7p6
TR Alev PP;37.130.93.241;Dasha;v5h58uop
TR Glory MonkeyTraff;5.229.46.71;MaksZek;8v3av2c1
TR 7Slots TrafficCake;5.27.18.17;Dasha;ytf9b54v
PL Verde TrafficCake;37.248.221.82;Dasha;qudz0dwk
TR Glory MonkeyTraff;173.252.107.112;MaksZek;8v3av2c1
TR Glory MonkeyTraff;173.252.107.18;MaksZek;8v3av2c1
TR Hepsibahis PP;5.229.46.71;MaksZek;8v3av2c1
TR Glory MonkeyTraff;5.27.18.17;Dasha;ytf9b54v
TR Glory MonkeyTraff;173.252.95.30;Dasha;ytf9b54v
TR Glory MonkeyTraff;173.252.95.5;Dasha;ytf9b54v
TR MelBet CGS;5.176.178.102;Dasha;dlw2r7p6
TR MelBet CGS;173.252.83.26;Dasha;dlw2r7p6
TR MelBet CGS;173.252.83.44;Dasha;dlw2r7p6
PL VOX Casino CGS;37.248.221.82;Dasha;qudz0dwk
PL Verde TrafficCake;37.248.172.85;Dasha;4ipz5ldm
TR 7Slots TrafficCake;5.176.178.102;Dasha;dlw2r7p6
TR 7Slots TrafficCake;31.13.103.4;Dasha;dlw2r7p6
TR 7Slots TrafficCake;31.13.103.6;Dasha;dlw2r7p6
TR Glory MonkeyTraff;5.176.178.102;Dasha;dlw2r7p6
TR Glory MonkeyTraff;173.252.83.39;Dasha;dlw2r7p6
TR Glory MonkeyTraff;173.252.83.61;Dasha;dlw2r7p6
TR Hepsibahis PP;5.47.81.89;Dasha;s5bugnab
TR Hepsibahis PP;173.252.83.53;Dasha;s5bugnab
TR Hepsibahis PP;173.252.83.37;Dasha;s5bugnab
TR MelBet CGS;176.54.213.81;Dasha;d13871aj
TR Glory MonkeyTraff;78.174.201.59;Dasha;bqrfn3nf
PL VOX Casino CGS;37.248.153.7;Dasha;m32dpbps
TR Hepsibahis PP;31.13.127.10;Dasha;bqrfn3nf
TR Hepsibahis PP;31.13.127.11;Dasha;bqrfn3nf
PL Verde TrafficCake;37.248.153.7;Dasha;m32dpbps
TR MelBet CGS;5.47.81.89;Dasha;s5bugnab
TR MelBet CGS;31.13.127.112;Dasha;s5bugnab
TR MelBet CGS;31.13.127.17;Dasha;s5bugnab
PL GG.bet GG Aff;37.248.153.7;Dasha;m32dpbps
TR MelBet CGS;69.171.249.48;Dasha;bqrfn3nf
TR MelBet CGS;69.171.249.50;Dasha;bqrfn3nf
TR MelBet CGS;78.174.201.59;Dasha;bqrfn3nf
TR Glory MonkeyTraff;5.47.81.89;Dasha;s5bugnab
PL GG.bet GG Aff;83.238.83.193;Dasha;ct0iv32y
TR MelBet CGS;46.155.93.184;Ira;dm5ewyiu
TR 7Slots TrafficCake;78.174.201.59;Dasha;bqrfn3nf
TR 7Slots TrafficCake;69.171.231.113;Dasha;bqrfn3nf
TR 7Slots TrafficCake;69.171.231.112;Dasha;bqrfn3nf
TR MelBet CGS;88.236.163.247;Dasha;gpi6x30g
TR 7Slots TrafficCake;5.47.81.89;Dasha;s5bugnab
TR 7Slots TrafficCake;173.252.87.6;Dasha;s5bugnab
TR 7Slots TrafficCake;173.252.87.2;Dasha;s5bugnab
PL SpinCity PP;37.248.153.7;Dasha;m32dpbps
TR MelBet CGS;94.235.108.87;Dasha;gpi6x30g
TR MelBet CGS;173.252.95.115;Dasha;d24wb8ay
TR MelBet CGS;173.252.95.20;Dasha;d24wb8ay
PL SpinCity PP;83.238.83.193;Dasha;ct0iv32y
TR Glory MonkeyTraff;46.155.93.184;Ira;dm5ewyiu
TR Hepsibahis PP;94.235.108.87;Dasha;gpi6x30g
TR 7Slots TrafficCake;46.155.93.184;Ira;dm5ewyiu
TR 7Slots TrafficCake;176.54.213.81;Dasha;d13871aj
TR Hepsibahis PP;176.54.213.81;Dasha;d13871aj
TR 7Slots TrafficCake;173.252.87.25;Dasha;gpi6x30g
TR 7Slots TrafficCake;173.252.87.15;Dasha;gpi6x30g
TR MelBet CGS;173.252.107.115;Dasha;d13871aj
TR Hepsibahis PP;176.54.167.0;Dasha;qti4p7uy
TR MelBet CGS;37.154.12.7;Ira;2lt802ta
TR MelBet CGS;176.234.93.64;Dasha;7oi8tocw
TR Glory MonkeyTraff;37.154.12.7;Ira;2lt802ta
TR Glory MonkeyTraff;94.235.108.87;Dasha;gpi6x30g
TR Glory MonkeyTraff;31.142.54.212;Maryana;thmlguy3
TR Glory MonkeyTraff;173.252.83.42;Dasha;gpi6x30g
TR Glory MonkeyTraff;173.252.83.16;Dasha;gpi6x30g
TR MelBet CGS;176.54.167.0;Dasha;qti4p7uy
TR Hepsibahis PP;46.155.93.184;Ira;dm5ewyiu
TR Hepsibahis PP;173.252.79.4;Dasha;d24wb8ay
TR Hepsibahis PP;173.252.79.1;Dasha;d24wb8ay
TR Hepsibahis PP;37.155.160.143;Dasha;d24wb8ay
TR Hepsibahis PP;185.180.31.64;MaksZek;w4of3623
TR 7Slots TrafficCake;37.154.12.7;Ira;2lt802ta
PL VOX Casino CGS;31.183.155.169;Dasha;vfwdwi6k
TR Hepsibahis PP;176.234.93.64;Dasha;7oi8tocw
TR Hepsibahis PP;5.47.187.184;Ira;y34tz68d
TR Hepsibahis PP;2.76.194.238;Ira;ge3bjfel
TR Glory MonkeyTraff;176.54.167.0;Dasha;qti4p7uy
TR Glory MonkeyTraff;2.76.194.238;Ira;ge3bjfel
TR MelBet CGS;2.76.194.238;Ira;ge3bjfel
TR 7Slots TrafficCake;66.220.149.19;Ira;y34tz68d
TR 7Slots TrafficCake;66.220.149.115;Ira;y34tz68d
TR Hepsibahis PP;37.154.12.7;Ira;2lt802ta
TR Hepsibahis PP;31.13.103.112;Ira;y34tz68d
TR Hepsibahis PP;31.13.103.6;Ira;y34tz68d
TR Glory MonkeyTraff;173.252.107.14;Dasha;qti4p7uy
TR Glory MonkeyTraff;173.252.107.30;Dasha;qti4p7uy
TR 7Slots TrafficCake;37.155.160.143;Dasha;d24wb8ay
TR 7Slots TrafficCake;2.76.194.238;Ira;ge3bjfel
TR 7Slots TrafficCake;31.13.127.4;Dasha;d24wb8ay
TR 7Slots TrafficCake;31.13.127.12;Dasha;d24wb8ay
TR MelBet CGS;173.252.79.3;Ira;dm5ewyiu
TR Glory MonkeyTraff;176.234.93.64;Dasha;7oi8tocw
TR Glory MonkeyTraff;69.171.249.17;Ira;dm5ewyiu
TR Glory MonkeyTraff;69.171.249.52;Ira;dm5ewyiu
TR 7Slots TrafficCake;173.252.83.10;Ira;dm5ewyiu
TR 7Slots TrafficCake;173.252.83.16;Ira;dm5ewyiu
TR Hepsibahis PP;69.171.249.37;Ira;dm5ewyiu
TR Hepsibahis PP;69.171.249.7;Ira;dm5ewyiu
TR 7Slots TrafficCake;176.54.167.0;Dasha;qti4p7uy
TR 7Slots TrafficCake;69.171.249.3;Dasha;qti4p7uy
TR 7Slots TrafficCake;69.171.249.4;Dasha;qti4p7uy
TR Hepsibahis PP;78.172.47.9;Maryana;4bhir3kq
TR MelBet CGS;69.171.249.2;Ira;ge3bjfel
TR MelBet CGS;173.252.87.115;Ira;ge3bjfel
TR Glory MonkeyTraff;66.220.149.56;Ira;ge3bjfel
TR MelBet CGS;173.252.95.12;Ira;ge3bjfel
TR Glory MonkeyTraff;173.252.107.116;Ira;ge3bjfel
TR 7Slots TrafficCake;31.13.127.114;Ira;ge3bjfel
TR Hepsibahis PP;173.252.83.49;Ira;ge3bjfel
TR 7Slots TrafficCake;173.252.95.25;Ira;ge3bjfel
TR Hepsibahis PP;173.252.95.28;Ira;ge3bjfel
TR MelBet CGS;173.252.107.10;Ira;2lt802ta
TR MelBet CGS;173.252.107.7;Ira;2lt802ta
TR Glory MonkeyTraff;173.252.87.11;Ira;2lt802ta
TR Glory MonkeyTraff;173.252.87.2;Ira;2lt802ta
TR 7Slots TrafficCake;31.13.103.114;Ira;2lt802ta
TR 7Slots TrafficCake;31.13.103.113;Ira;2lt802ta
TR Hepsibahis PP;173.252.107.2;Ira;2lt802ta
TR Hepsibahis PP;173.252.107.115;Ira;2lt802ta
TR Alev PP;176.233.31.237;Dasha;w6ov6mj3
TR 7Slots TrafficCake;31.142.54.212;Maryana;thmlguy3
TR MelBet CGS;31.142.54.212;Maryana;thmlguy3
TR MelBet CGS;46.154.53.209;Maryana;brz9xb90
TR Glory MonkeyTraff;46.154.53.209;Maryana;brz9xb90
PL VOX Casino CGS;188.146.254.126;Dasha;x6mxf19x
TR 7Slots TrafficCake;46.154.53.209;Maryana;brz9xb90
TR MasalBet Advertiser;46.154.53.209;Maryana;brz9xb90
PL SpinCity PP;31.183.155.169;Dasha;vfwdwi6k
PL VOX Casino CGS;37.248.168.65;Dasha;vsv06vew
TR Hepsibahis PP;31.142.54.212;Maryana;thmlguy3
TR MelBet CGS;185.180.31.64;MaksZek;w4of3623
TR MelBet CGS;176.88.8.228;Maryana;4bhir3kq
PL Verde TrafficCake;31.183.155.169;Dasha;vfwdwi6k
TR Glory MonkeyTraff;185.180.31.64;MaksZek;w4of3623
TR Glory MonkeyTraff;176.88.8.228;Maryana;4bhir3kq
TR MelBet CGS;31.13.127.30;Maryana;thmlguy3
TR MelBet CGS;173.252.95.20;Maryana;thmlguy3
TR Glory MonkeyTraff;173.252.95.18;Maryana;thmlguy3
TR Glory MonkeyTraff;173.252.95.16;Maryana;thmlguy3
TR 7Slots TrafficCake;69.171.249.34;Maryana;thmlguy3
TR 7Slots TrafficCake;173.252.95.15;Maryana;thmlguy3
TR 7Slots TrafficCake;173.252.95.28;Maryana;thmlguy3
TR Hepsibahis PP;173.252.95.4;Maryana;thmlguy3
TR Hepsibahis PP;173.252.95.19;Maryana;thmlguy3
TR 7Slots TrafficCake;176.88.8.228;Maryana;4bhir3kq
PL SpinCity PP;188.146.254.126;Dasha;x6mxf19x
TR MelBet CGS;31.13.127.11;Maryana;4bhir3kq
TR MelBet CGS;173.252.79.115;Maryana;4bhir3kq
TR MelBet CGS;31.13.127.10;Maryana;4bhir3kq
TR Glory MonkeyTraff;173.252.87.114;Maryana;4bhir3kq
